縣市名稱,測站名稱,經度,緯度,高度,創站日期(~截止日期),地址,下載網址1(不含日期),下載網址2(高度)
南投縣 (NantouCounty),凌霄 (Lingsiao) (撤銷站),121.0148,24.0167,1318m,1991/12/12~2015/08/28,南投縣埔里鎮中山路三段582號(凌霄殿內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1H880&stname=%25E5%2587%258C%25E9%259C%2584&datepicker=,&altitude=1318m
南投縣 (NantouCounty),大肚城 (Daducheng) (撤銷站),120.9522,23.9709,429m,1991/12/12~2015/09/04,南投縣埔里鎮大城里大城路169號(南投縣立大成國民中學內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1H890&stname=%25E5%25A4%25A7%25E8%2582%259A%25E5%259F%258E&datepicker=,&altitude=429m
南投縣 (NantouCounty),翠巒 (Cueiluan) (撤銷站),121.2265,24.1928,2297m,1991/12/12~2015/08/05,南投縣仁愛鄉力行產業道路之華崗派出所斜對面,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1H850&stname=%25E7%25BF%25A0%25E5%25B7%2592&datepicker=,&altitude=2297m
彰化縣 (ChanghuaCounty),田中 (TianZhong),120.5812,23.8738,48.6m,2020/04/09~,彰化縣田中鎮中潭里4鄰高鐵三路1段167號,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=467270&stname=%25E7%2594%25B0%25E4%25B8%25AD&datepicker=,&altitude=48.6m
彰化縣 (ChanghuaCounty),社頭 (Shetou),120.5862,23.8976,45m,2011/05/25~,彰化縣社頭鄉社斗路一段258號(社頭國小),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G860&stname=%25E7%25A4%25BE%25E9%25A0%25AD&datepicker=,&altitude=45m
彰化縣 (ChanghuaCounty),芳苑 (Fangyuan),120.3200,23.9223,12m,2011/07/19~,彰化縣芳苑鄉仁愛村斗苑路芳苑段211號(芳苑國中),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G870&stname=%25E8%258A%25B3%25E8%258B%2591&datepicker=,&altitude=12m
彰化縣 (ChanghuaCounty),二水 (Ershui),120.6173,23.8107,92m,2011/07/28~,彰化縣二水鄉文化村119號(二水國小),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G880&stname=%25E4%25BA%258C%25E6%25B0%25B4&datepicker=,&altitude=92m
彰化縣 (ChanghuaCounty),伸港 (Shenggang),120.4844,24.1489,24m,2011/02/18~,彰化縣伸港鄉新港村和平路60號(新港國小),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G890&stname=%25E4%25BC%25B8%25E6%25B8%25AF&datepicker=,&altitude=24m
彰化縣 (ChanghuaCounty),線西 (xianxi),120.4435,24.1433,20m,2019/11/22~,彰化縣線西鄉慶福路300號（彰濱工業區線西服務大樓內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G900&stname=%25E7%25B7%259A%25E8%25A5%25BF&datepicker=,&altitude=20m
彰化縣 (ChanghuaCounty),花壇 (Huatan),120.5494,24.0320,42m,2019/12/20~,彰化縣花壇鄉彰員路2段580號（花壇國中內）,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G910&stname=%25E8%258A%25B1%25E5%25A3%2587&datepicker=,&altitude=42m
彰化縣 (ChanghuaCounty),永靖 (Yongjing),120.5475,23.9247,42m,2022/1/4~,彰化縣永靖鄉瑚璉路230號（永靖鄉公所樓頂）,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G920&stname=%25E6%25B0%25B8%25E9%259D%2596&datepicker=,&altitude=42m
彰化縣 (ChanghuaCounty),竹塘 (Zhutang),120.3867,23.8482,21m,2022/1/22~,彰化縣竹塘鄉東陽路二段123號（長安國小校園內）,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G940&stname=%25E7%25AB%25B9%25E5%25A1%2598&datepicker=,&altitude=21m
彰化縣 (ChanghuaCounty),防潮門 (Fangchaomen),120.4871,24.1835,23m,2022/12/26~,彰化縣伸港鄉全興村西全路167巷111之1號,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G950&stname=%25E9%2598%25B2%25E6%25BD%25AE%25E9%2596%2580&datepicker=,&altitude=23m
彰化縣 (ChanghuaCounty),福寶 (Fubao),120.3814,24.0443,5m,2022/12/26~,彰化縣福興鄉,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G960&stname=%25E7%25A6%258F%25E5%25AF%25B6&datepicker=,&altitude=5m
彰化縣 (ChanghuaCounty),三豐 (Sanfong),120.2895,23.8820,19m,2022/12/26~,彰化縣大城鄉三豐村和平路30之1號,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G970&stname=%25E4%25B8%2589%25E8%25B1%2590&datepicker=,&altitude=19m
彰化縣 (ChanghuaCounty),芬園 (Fenyuan),120.6213,24.0156,110m,2011/11/01~,彰化縣芬園鄉楓坑村大埔崙產業道路上(芬園往臺灣民俗村路上),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G620&stname=%25E8%258A%25AC%25E5%259C%2592&datepicker=,&altitude=110m
彰化縣 (ChanghuaCounty),鹿港 (Lukang),120.4304,24.0753,17m,1992/05/05~,彰化縣鹿港鎮海埔里顏厝巷67號(行政院退輔會魚殖管理處彰化分場內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G640&stname=%25E9%25B9%25BF%25E6%25B8%25AF&datepicker=,&altitude=17m
彰化縣 (ChanghuaCounty),員林 (Yuanlin),120.5855,23.9465,34m,1992/05/06~,彰化縣員林市萬年里明倫路2號(明倫國中內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G650&stname=%25E5%2593%25A1%25E6%259E%2597&datepicker=,&altitude=34m
彰化縣 (ChanghuaCounty),溪湖 (Xihu),120.4791,23.9483,27m,2011/11/01~,彰化縣溪湖鎮大竹里彰水路2段725號(湖南國民小學內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G660&stname=%25E6%25BA%25AA%25E6%25B9%2596&datepicker=,&altitude=27m
彰化縣 (ChanghuaCounty),溪州 (Xizhou),120.4990,23.8515,50m,2015/03/12~,彰化縣溪州鄉溪下路四段560號(溪州鄉公所),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G720&stname=%25E6%25BA%25AA%25E5%25B7%259E&datepicker=,&altitude=50m
彰化縣 (ChanghuaCounty),二林 (Erlin),120.3760,23.9033,27m,2015/07/01~,彰化縣二林鎮仁愛路200號(二林消防分隊),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G730&stname=%25E4%25BA%258C%25E6%259E%2597&datepicker=,&altitude=27m
彰化縣 (ChanghuaCounty),大城 (Dacheng),120.3209,23.8524,24m,2015/03/09~,彰化縣大城鄉東城村中平路185號(大城鄉公所),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G740&stname=%25E5%25A4%25A7%25E5%259F%258E&datepicker=,&altitude=24m
彰化縣 (ChanghuaCounty),埔鹽 (Puyan),120.4316,24.0003,15m,2011/04/12~,彰化縣埔鹽鄉永樂村永樂路600號(永樂國小),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G800&stname=%25E5%259F%2594%25E9%25B9%25BD&datepicker=,&altitude=15m
彰化縣 (ChanghuaCounty),埔心 (Puxin),120.5254,23.9476,26m,2011/04/27~,彰化縣埔心鄉舊館村員鹿路四段201號(舊館國小),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G810&stname=%25E5%259F%2594%25E5%25BF%2583&datepicker=,&altitude=26m
彰化縣 (ChanghuaCounty),田尾 (Tianwei),120.5093,23.9016,29m,2011/05/05~,彰化縣田尾鄉中正路二段101號(仁豐國小),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G820&stname=%25E7%2594%25B0%25E5%25B0%25BE&datepicker=,&altitude=29m
彰化縣 (ChanghuaCounty),埤頭 (Pitou),120.4528,23.8660,27m,2011/05/25~,彰化縣埤頭鄉大湖村大湖路260號(大湖國小),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G830&stname=%25E5%259F%25A4%25E9%25A0%25AD&datepicker=,&altitude=27m
彰化縣 (ChanghuaCounty),北斗 (Beidou),120.5142,23.8775,32m,2011/04/01~,彰化縣北斗鎮斗苑路二段150號(螺陽國小),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G840&stname=%25E5%258C%2597%25E6%2596%2597&datepicker=,&altitude=32m
彰化縣 (ChanghuaCounty),福興 (Fuxing),120.4376,24.0412,15m,2011/06/02~,彰化縣福興鄉員鹿路二段270號(福興國中),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G770&stname=%25E7%25A6%258F%25E8%2588%2588&datepicker=,&altitude=15m
彰化縣 (ChanghuaCounty),秀水 (Xiushui),120.5038,24.0340,27m,2011/08/01~,彰化縣秀水鄉安東村中山路257號(秀水國小),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G780&stname=%25E7%25A7%2580%25E6%25B0%25B4&datepicker=,&altitude=27m
彰化縣 (ChanghuaCounty),下水埔 (Xiashuipu),120.5676,23.8161,110m,2011/10/06~,彰化縣溪州鄉大莊國小(大庄村中橫巷1號),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1G691&stname=%25E4%25B8%258B%25E6%25B0%25B4%25E5%259F%2594&datepicker=,&altitude=110m
彰化縣 (ChanghuaCounty),國一S218K (Freeway No. 1 - RAIN – S218K),120.4932,23.8906,30m,2021/10/2~,彰化縣國道1號南向218.3K,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1G9D0&stname=%25E5%259C%258B%25E4%25B8%2580S218K&datepicker=,&altitude=30m
彰化縣 (ChanghuaCounty),中西 (Jhongsi) (撤銷站),120.3521,23.8820,15m,1992/05/05~2015/06/05,彰化縣二林鎮中西里工城路5號二林農場中西耕區(二林鎮中西段333號),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1G700&stname=%25E4%25B8%25AD%25E8%25A5%25BF&datepicker=,&altitude=15m
彰化縣 (ChanghuaCounty),芬園 (Fenyuan) (撤銷站),120.6212,24.0154,133m,1992/01/23~2011/10/31,彰化縣芬園鄉楓坑村大埔崙產業道路上(芬園往臺灣民俗村路上),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1G620&stname=%25E8%258A%25AC%25E5%259C%2592&datepicker=,&altitude=133m
彰化縣 (ChanghuaCounty),彰化 (Changhua) (撤銷站),120.5550,24.0788,15m,1992/05/14~2011/10/31,彰化縣彰化市卦山里卦山路13號(彰化國民中學內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1G630&stname=%25E5%25BD%25B0%25E5%258C%2596&datepicker=,&altitude=15m
彰化縣 (ChanghuaCounty),彰化 (Changhua) (撤銷站),120.5546,24.0791,98m,2011/11/01~2015/09/02,彰化縣彰化市卦山里卦山路13號(彰化藝術高級中學內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1G631&stname=%25E5%25BD%25B0%25E5%258C%2596&datepicker=,&altitude=98m
彰化縣 (ChanghuaCounty),溪湖 (Sihu) (撤銷站),120.4789,23.9482,121m,1992/06/18~2011/10/31,彰化縣溪湖鎮大竹里彰水路二段725號(湖南國民小學內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1G660&stname=%25E6%25BA%25AA%25E6%25B9%2596&datepicker=,&altitude=121m
彰化縣 (ChanghuaCounty),溪州 (Sijhou) (撤銷站),120.4959,23.8482,14m,1992/05/05~2015/05/27,彰化縣溪洲鄉溪州村中央路250號(溪州農場),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1G670&stname=%25E6%25BA%25AA%25E5%25B7%259E&datepicker=,&altitude=14m
彰化縣 (ChanghuaCounty),草湖 (Caohu) (撤銷站),120.3784,23.9596,10m,1992/05/05~2011/08/14,彰化縣芳苑鄉草湖村功湖路草湖段140號(草湖國民中學內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1G680&stname=%25E8%258D%2589%25E6%25B9%2596&datepicker=,&altitude=10m
彰化縣 (ChanghuaCounty),下水埔 (Xiashuipu) (撤銷站),120.5750,23.8176,61m,1992/05/05~2011/10/05,彰化縣彰化縣溪州鄉榮光村國光路1號(退輔會工程事業材料處彰化工廠),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1G690&stname=%25E4%25B8%258B%25E6%25B0%25B4%25E5%259F%2594&datepicker=,&altitude=61m
彰化縣 (ChanghuaCounty),花壇 (Huatan) (撤銷站),120.5523,24.0160,27m,2011/04/10~2019/12/20,彰化縣花壇鄉中庄村中橋街226號(華南國小),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G790&stname=%25E8%258A%25B1%25E5%25A3%2587&datepicker=,&altitude=27m
彰化縣 (ChanghuaCounty),田中 (Tianzhong) (撤銷站),120.5882,23.8567,62m,2011/08/01~2019/10/29,彰化縣田中鎮中州路一段177號(田中國小),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G850&stname=%25E7%2594%25B0%25E4%25B8%25AD&datepicker=,&altitude=62m
彰化縣 (ChanghuaCounty),竹塘 (Zhutang) (撤銷站),120.3824,23.8466,31m,2015/03/04~2022/01/04,彰化縣竹塘鄉永安村東陽路二段221號(永安派出所),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G750&stname=%25E7%25AB%25B9%25E5%25A1%2598&datepicker=,&altitude=31m
彰化縣 (ChanghuaCounty),高鐵彰化 (THSR Changhua) (撤銷站),120.5746,23.8752,53m,2017/08/01~2021/12/28,彰化縣田中鎮站區路二段99號(高鐵彰化站外),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G760&stname=%25E9%25AB%2598%25E9%2590%25B5%25E5%25BD%25B0%25E5%258C%2596&datepicker=,&altitude=53m
彰化縣 (ChanghuaCounty),台西 (Taisi) (撤銷站),120.2798,23.8484,64m,1992/05/07~2015/05/25,彰化縣大城鄉臺西村許厝巷2之10號旁,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0G710&stname=%25E5%258F%25B0%25E8%25A5%25BF&datepicker=,&altitude=64m
雲林縣 (YunlinCounty),草嶺 (Caoling),120.6934,23.5955,1132m,1992/05/17~,雲林縣古坑鄉草嶺村龍頭,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0K240&stname=%25E8%258D%2589%25E5%25B6%25BA&datepicker=,&altitude=1132m
雲林縣 (YunlinCounty),崙背 (Lunbei),120.3189,23.7555,12m,2015/06/08~,雲林縣崙背鄉阿勸村阿勸農場(阿勸段487號),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0K250&stname=%25E5%25B4%2599%25E8%2583%258C&datepicker=,&altitude=12m
雲林縣 (YunlinCounty),四湖 (Sihu),120.2271,23.6304,23m,1992/12/05~,雲林縣四湖鄉湖西村中正路766號(四湖國民中學內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0K280&stname=%25E5%259B%259B%25E6%25B9%2596&datepicker=,&altitude=23m
雲林縣 (YunlinCounty),宜梧 (Yiwu),120.1693,23.5362,8m,2010/09/27~,雲林縣口湖鄉湖口村170號央廣口湖分台內(憲兵排樓頂),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0K291&stname=%25E5%25AE%259C%25E6%25A2%25A7&datepicker=,&altitude=8m
雲林縣 (YunlinCounty),臺西 (Taixi),120.1975,23.7015,12m,2015/03/28~,雲林縣台西鄉中山路110巷38號(臺西消防分隊),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0K530&stname=%25E8%2587%25BA%25E8%25A5%25BF&datepicker=,&altitude=12m
雲林縣 (YunlinCounty),蔦松 (Niaosong),120.2297,23.5143,15m,2015/10/26~,雲林縣水林鄉松中村蔦松路213號(蔦松國小),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0K550&stname=%25E8%2594%25A6%25E6%259D%25BE&datepicker=,&altitude=15m
雲林縣 (YunlinCounty),棋山 (Qishan),120.6034,23.6864,117m,2015/10/22~,雲林縣古坑鄉棋盤村棋山49號(棋山國小),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0K560&stname=%25E6%25A3%258B%25E5%25B1%25B1&datepicker=,&altitude=117m
雲林縣 (YunlinCounty),高鐵雲林 (THSR Yunlin),120.4179,23.7374,26m,2017/08/01~,雲林縣虎尾鎮站前東路301號(高鐵雲林站外),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0K580&stname=%25E9%25AB%2598%25E9%2590%25B5%25E9%259B%25B2%25E6%259E%2597&datepicker=,&altitude=26m
雲林縣 (YunlinCounty),"雲林東勢 (Dongshi, Yunlin County)",120.2557,23.6741,18m,2022/03/22~,雲林縣東勢鄉東榮路29巷1號(東勢鄉圖書館樓頂),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0K590&stname=%25E9%259B%25B2%25E6%259E%2597%25E6%259D%25B1%25E5%258B%25A2&datepicker=,&altitude=18m
雲林縣 (YunlinCounty),箔子寮 (Bozihliao),120.1400,23.6197,14m,2022/12/26~,雲林縣口湖鄉漁港路370號,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0K600&stname=%25E7%25AE%2594%25E5%25AD%2590%25E5%25AF%25AE&datepicker=,&altitude=14m
雲林縣 (YunlinCounty),虎尾 (Huwei),120.4420,23.7191,38m,1992/12/12~,雲林縣虎尾鎮林森路一段64號(中正國民小學內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0K330&stname=%25E8%2599%258E%25E5%25B0%25BE&datepicker=,&altitude=38m
雲林縣 (YunlinCounty),土庫 (Tuku),120.3955,23.6790,31m,2015/05/07~,雲林縣土庫鎮建國路41號(土庫消防分隊),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0K390&stname=%25E5%259C%259F%25E5%25BA%25AB&datepicker=,&altitude=31m
雲林縣 (YunlinCounty),斗六 (Douliu),120.5411,23.7205,65m,2015/03/10~,雲林縣斗六市鎮北路345-1號(斗六消防分隊),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0K400&stname=%25E6%2596%2597%25E5%2585%25AD&datepicker=,&altitude=65m
雲林縣 (YunlinCounty),北港 (Beigang),120.2928,23.5739,20m,2015/03/23~,雲林縣北港鎮大同路565號(北港消防分隊),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0K410&stname=%25E5%258C%2597%25E6%25B8%25AF&datepicker=,&altitude=20m
雲林縣 (YunlinCounty),西螺 (Xiluo),120.4673,23.8004,42m,2015/05/06~,雲林縣西螺鎮公正路211號(西螺消防分隊),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0K420&stname=%25E8%25A5%25BF%25E8%259E%25BA&datepicker=,&altitude=42m
雲林縣 (YunlinCounty),褒忠 (Baozhong),120.3036,23.6909,30m,2015/04/29~,雲林縣褒忠鄉中正路451號(褒忠鄉公所),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0K430&stname=%25E8%25A4%2592%25E5%25BF%25A0&datepicker=,&altitude=30m
雲林縣 (YunlinCounty),二崙 (Erlun),120.4089,23.7727,35m,2015/04/30~,雲林縣二崙鄉中正路80號(二崙消防分隊),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0K440&stname=%25E4%25BA%258C%25E5%25B4%2599&datepicker=,&altitude=35m
雲林縣 (YunlinCounty),大埤 (Dapi),120.4315,23.6460,35m,2015/02/13~,雲林縣大埤鄉中山路8號(大埤鄉公所),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0K450&stname=%25E5%25A4%25A7%25E5%259F%25A4&datepicker=,&altitude=35m
雲林縣 (YunlinCounty),斗南 (Dounan),120.4783,23.6787,60m,2015/03/11~,雲林縣斗南鎮延平路二段266號(斗南鎮停一立體停車場),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0K460&stname=%25E6%2596%2597%25E5%258D%2597&datepicker=,&altitude=60m
雲林縣 (YunlinCounty),林內 (Linnei),120.6096,23.7486,97m,2015/03/06~,雲林縣林內鄉中正路685號(林內消防分隊),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0K470&stname=%25E6%259E%2597%25E5%2585%25A7&datepicker=,&altitude=97m
